Name,SIC,BVD,Industry
RELIABLE EXPORTS (INDIA) PRIVATE LIMITED,6512.0,IN0011884636,"Finance, Insurance, and Real Estate"
RELIANCE CORPORATE IT PARK LIMITED,8742.0,IN0000242193,Services
RELIANCE JIO INFOCOMM LIMITED,4899.0,IN0003827896,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RENAATUS PROCON PRIVATE LIMITED,1796.0,IN0006584566,Construction
REPLIKA PACKAGING PRIVATE LIMITED,7389.0,IN0015773154,Services
RESERVE BANK INFORMATION TECHNOLOGY PRIVATE LIMITED,7375.0,IN0016163415,Services
RETTENMAIER INDIA PRIVATE LIMITED,5199.0,IN0006611377,Wholesale Trade
RHENUS CONTRACT LOGISTICS INDIA PRIVATE LIMITED,4619.0,IN0006620959,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RIALTO ENTERPRISES PRIVATE LIMITED,3571.0,IN0006625741,Manufacturing
RIDHI SIDHI HOUSING PRIVATE LIMITED,7299.0,IN0006636651,Services
RIJK ZWAAN INDIA SEEDS PRIVATE LIMITED,139.0,IN0006680094,Mining
RIMINI STREET INDIA OPERATIONS PRIVATE LIMITED,8721.0,IN0006651516,Services
RIMJHIM STAINLESS LIMITED,3312.0,IN0000215482,Manufacturing
RIPLEY & COMPANY STEVEDORING & HANDLING PVT LTD,8731.0,IN0006659326,Services
RISHICHEM DISTRIBUTORS PRIVATE LIMITED,5085.0,IN0006685367,Wholesale Trade
RISHIROOP HOLDING PVT LTD,6111.0,IN0006687353,"Finance, Insurance, and Real Estate"
RITES LIMITED,7389.0,IN0000220888,Services
RITHVIKA GOLD PRIVATE LIMITED,5651.0,IN0011085943,Retail Trade
RIVPRA FORMULATION PRIVATE LIMITED,2834.0,IN0006696054,Manufacturing
RMK INFRASTRUCTURE PRIVATE LIMITED,1799.0,IN0006689799,Construction
ROBLE AGRO FOODS PRIVATE LIMITED,2051.0,IN0012433657,Manufacturing
ROBOSOFT TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0006706513,Services
ROCHEM SEPARATION SYSTEMS (INDIA) PRIVATE LIMITED,2819.0,IN0006740585,Manufacturing
ROCKTEC INFRA AND MINING PRIVATE LIMITED,3312.0,IN0013237329,Manufacturing
ROCKWELL COLLINS (INDIA) ENTERPRISES PRIVATE LIMITED,7371.0,IN0006714627,Services
RODIC CONSULTANTS PRIVATE LIMITED,4939.0,IN0006716404,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ROHA DYE CHEM PRIVATE LIMITED,4939.0,IN0006717316,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ROLEX PROCESSORS PRIVATE LIMITED,2326.0,IN0006730827,Manufacturing
ROSEMERRY SOLVENT PRIVATE LIMITED,2091.0,IN0006787413,Manufacturing
ROSMERTA SAFETY SYSTEMS LIMITED,3694.0,IN0005531443,Manufacturing
ROSSARI BIOTECH LIMITED,2899.0,IN001577497IND,Manufacturing
ROSSELL INDIA LTD,2099.0,IN34034FI,Manufacturing
ROTORK CONTROLS (INDIA) PRIVATE LIMITED,3499.0,IN0006796653,Manufacturing
ROTOSTAT SERVICES PRIVATE LIMITED,7389.0,IN0006796691,Services
ROYAL FOODSTUFFS PRIVATE LIMITED,5199.0,IN0014473085,Wholesale Trade
RSLH AUTO SEAT TRIMS PRIVATE LIMITED,7389.0,IN0014205733,Services
RUBAMIN PRIVATE LIMITED,2299.0,IN0006702722,Manufacturing
RUBICON RESEARCH PRIVATE LIMITED,8731.0,IN0006719836,Services
RUBY GENERAL HOSPITAL PRIVATE LIMITED,8062.0,IN0006685227,Services
RUDRABHISHEK ENTERPRISES LIMITED,8748.0,IN001152862IND,Services
RULOANS DISTRIBUTION SERVICES PRIVATE LIMITED,6021.0,IN0014900314,"Finance, Insurance, and Real Estate"
RUNGTA MINES LIMITED,3269.0,IN0006849849,Manufacturing
RUPAREL FOODS PRIVATE LIMITED,2099.0,IN0006853847,Manufacturing
RUSAN PHARMA LIMITED,2834.0,IN0000252571,Manufacturing
RVPR CONSTRUCTIONS PRIVATE LIMITED,1611.0,IN0006959978,Construction
RYAN INDIA TAX SERVICES PRIVATE LIMITED,7389.0,IN0014703189,Services
S & IB SERVICES PRIVATE LIMITED,7389.0,IN0009382703,Services
S N M BUSINESS PRIVATE LIMITED,5199.0,IN0009216323,Wholesale Trade
S PAL ENTERPRISES PRIVATE LIMITED,3679.0,IN0009219838,Manufacturing
S S P PRIVATE LIMITED,3523.0,IN0009225159,Manufacturing
S. K. SAMANTA & CO. PRIVATE LIMITED,8711.0,IN0013535573,Services
S.B.P.A.PAPER LINK PRIVATE LIMITED,5199.0,IN0012861083,Wholesale Trade
S.R. DRUGS AND INTERMEDIATES PVT.LTD,2834.0,IN0009866154,Manufacturing
S2 INFOTECH INTERNATIONAL LIMITED,7375.0,IN0009250951,Services
SA INFRASTRUCTURE CONSULTANTS PRIVATE LIMITED,8742.0,IN0014513585,Services
SAANKHYA LABS PRIVATE LIMITED,7371.0,IN0012729169,Services
SABRE TRAVEL TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0010978265,Services
SAFE HANDS PRODUCTS PRIVATE LIMITED,5999.0,IN0013279558,Retail Trade
SAHAJANAND MEDICAL TECHNOLOGIES LIMITED,3841.0,IN0009865116,Manufacturing
SAHAKAR GLOBAL LIMITED,5085.0,IN0014735247,Wholesale Trade
SAI SILKS (KALAMANDIR) LIMITED,2389.0,IN34508FI,Manufacturing
SAIL-RITES BENGAL WAGON INDUSTRY PRIVATE LIMITED,3743.0,IN0004126815,Manufacturing
SAILAJA COMMERCIAL CONSTRUCTION PRIVATE LIMITED,1629.0,IN0012048598,Construction
SAILPOINT TECHNOLOGIES INDIA PRIVATE LIMITED,7375.0,IN0014737095,Services
SAINATH INTERNATIONAL PRIVATE LIMITED,5153.0,IN0011012898,Wholesale Trade
SAINIK INTELLIGENCE AND SECURITY PRIVATE LIMITED,7382.0,IN0011694861,Services
SAIPEM INDIA PROJECTS PRIVATE LIMITED,3499.0,IN0000239922,Manufacturing
SAJJAN INDIA LIMITED,5085.0,IN0011265326,Wholesale Trade
SAKAR HEALTHCARE LTD,2834.0,IN117452FI,Manufacturing
SAMBHV STEEL TUBES PRIVATE LIMITED,3341.0,IN0016540319,Manufacturing
SAMCO VENTURES PRIVATE LIMITED,7389.0,IN0014378094,Services
SAMSUNG R&D INSTITUTE INDIA - BANGALORE PRIVATE LIMITED,7371.0,IN0010978004,Services
SANDHYA MARINES LIMITED,912.0,IN0000254932,Public Administration
SANDISK INDIA DEVICE DESIGN CENTRE PRIVATE LIMITED,7374.0,IN0010976785,Services
SANKALP PAPER INDUSTRIES PRIVATE LIMITED,2611.0,IN0006056083,Manufacturing
SANOFI INDIA LIMITED,2834.0,IN30497FI,Manufacturing
SANTPURIA ALLOYS PRIVATE LIMITED,3312.0,IN0012624321,Manufacturing
SANZYME PRIVATE LIMITED,2834.0,IN0000250756,Manufacturing
SARA GANDEVIKAR JEWELLERS PRIVATE LIMITED,3911.0,IN0013268147,Manufacturing
SARAF CHEMICALS PRIVATE LIMITED,2819.0,IN0000244953,Manufacturing
SARNA CHEMICALS PRIVATE LIMITED,2834.0,IN0009602415,Manufacturing
SARTORIUS STEDIM INDIA PRIVATE LIMITED,8711.0,IN0009922106,Services
SARVODAYA INDIA LIMITED,2269.0,IN0012888435,Manufacturing
SASMOS HET TECHNOLOGIES LIMITED,3694.0,IN0001353439,Manufacturing
SATURN FERRO ALLOYS PVT LTD,3312.0,IN0011051809,Manufacturing
SATYADEVA PHARMACEUTICALS PRIVATE LIMITED,2834.0,IN0009716665,Manufacturing
SAURAV CHEMICALS LIMITED,2819.0,IN0012994198,Manufacturing
SAVE SOLUTIONS PRIVATE LIMITED,7389.0,IN0011751072,Services
SAWAN ENGINEERS PRIVATE LIMITED,3312.0,IN0012849189,Manufacturing
SBI CAPITAL MARKETS LIMITED,6159.0,IN0000231606,"Finance, Insurance, and Real Estate"
SBI-SG GLOBAL SECURITIES SERVICES PRIVATE LIMITED,7389.0,IN0011652772,Services
SCAPA TAPES INDIA PRIVATE LIMITED,3069.0,IN0005831575,Manufacturing
SCHBANG DIGITAL SOLUTIONS PRIVATE LIMITED,7389.0,IN0014719781,Services
SCHENCK PROCESS SOLUTIONS INDIA PRIVATE LIMITED,8711.0,IN0006271298,Services
SEA HAWK TRAVELS PRIVATE LIMITED,4131.0,IN0011770481,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SEA HYDROSYSTEMS INDIA PRIVATE LIMITED,3559.0,IN0005856571,Manufacturing
SEAMEC LIMITED,4499.0,IN30962FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SEARCE COSOURCING SERVICE PRIVATE LIMITED,7375.0,IN0005867443,Services
SEASKY FREIGHT SYSTEMS INDIA PRIVATE LIMITED,7389.0,IN0005869906,Services
SEAVIEW DEVELOPERS PRIVATE LIMITED,6531.0,IN0005871956,"Finance, Insurance, and Real Estate"
SECUREVALUE INDIA LIMITED,8721.0,IN0005878042,Services
SELLOWRAP EPP INDIA PRIVATE LIMITED,2821.0,IN0005894845,Manufacturing
SELLOWRAP INDUSTRIES PRIVATE LIMITED,3089.0,IN0005894831,Manufacturing
SELVOC ENGINEERING COMPANY PRIVATE LIMITED,3462.0,IN0013865675,Manufacturing
SENSES ELECTRONICS PRIVATE LIMITED,7389.0,IN0011883534,Services
SERVO PACKAGING LIMITED,3612.0,IN0005916119,Manufacturing
SEW-EURODRIVE INDIA PRIVATE LIMITED,3694.0,IN0005934027,Manufacturing
SEWA GRIH RIN LIMITED,6019.0,IN0013255586,"Finance, Insurance, and Real Estate"
SFC ENVIRONMENTAL TECHNOLOGIES PRIVATE LIMITED,4953.0,IN0005936497,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SG HEAVY ENGINEERING LIMITED,3462.0,IN0005938445,Manufacturing
SHAH PAPER MILLS LIMITED,2611.0,IN0000229321,Manufacturing
SHAKTI SUGAR MILL PRIVATE LIMITED,2091.0,IN0011254922,Manufacturing
SHAMANUR SUGARS LIMITED,8062.0,IN0000244257,Services
SHANKAR FENESTRATIONS & GLASSES INDIA PRIVATE LIMITED,3911.0,IN0017512186,Manufacturing
SHANTINIKETAN PROPERTIES PRIVATE LIMITED,6531.0,IN0011078755,"Finance, Insurance, and Real Estate"
SHARADCHANDRA P SHAH AGENCY PRIVATE LIMITED,4789.0,IN0011659888,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHARDASHREE ISPAT LIMITED,3312.0,IN0011700731,Manufacturing
SHARE INDIA SECURITIES LIMITED,6099.0,IN77864FI,"Finance, Insurance, and Real Estate"
SHARMANJI YARNS PRIVATE LIMITED,2823.0,IN0013029544,Manufacturing
SHARON BIO-MEDICINE LTD,2833.0,IN32462FI,Manufacturing
SHASWAT TEXTILES PRIVATE LIMITED,2281.0,IN0009876202,Manufacturing
SHELL ENERGY INDIA PRIVATE LIMITED,4911.0,IN0003549881,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHILPAN STEELCAST PRIVATE LIMITED,3312.0,IN0012783133,Manufacturing
SHIN-ETSU POLYMER INDIA PRIVATE LIMITED,3559.0,IN0013126521,Manufacturing
SHINE PHARMACEUTICALS LIMITED,2834.0,IN0009819953,Manufacturing
SHINEROAD FOODS (INDIA) PRIVATE LIMITED,2099.0,IN0013001743,Manufacturing
SHIV SHANKAR SPONGE IRON PRIVATE LIMITED,5999.0,IN0012920847,Retail Trade
SHIVAKRITI INTERNATIONAL LIMITED,1629.0,IN0004996517,Construction
SHIVANI CARRIERS PVT LTD,5812.0,IN0011035749,Retail Trade
SHIVASHAKTI AGRITEC LIMITED,2011.0,IN0000260911,Manufacturing
SHRADDHA ENERGY AND INFRAPROJECTS PRIVATE LIMITED,4512.0,IN0014996074,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHRADHA SABOORI PROJECTS (INDIA) PRIVATE LIMITED,1629.0,IN0009742343,Construction
SHREE DHOOTAPAPESHWAR LIMITED,2834.0,IN0000274849,Manufacturing
SHREE GANESH REMEDIES LIMITED,2834.0,IN117715FI,Manufacturing
SHREE GAUTAM CONSTRUCTION COMPANY LIMITED,1799.0,IN0009666932,Construction
SHREE KAILASH GRAIN MILLS PRIVATE LIMITED,2099.0,IN0011036861,Manufacturing
SHREE PARAG EDIBLE OIL MILLS PRIVATE LIMITED,2074.0,IN0011022775,Manufacturing
SHREE SHYAM SNACKS FOOD PRIVATE LIMITED,5199.0,IN0012646934,Wholesale Trade
SHREE VASU LOGISTICS LIMITED,8742.0,IN610106FI,Services
SHREEGOPAL AUTO PRIVATE LIMITED,5571.0,IN0012618221,Retail Trade
SHRI AMBICA POLYMER PRIVATE LIMITED,7371.0,IN0009520676,Services
SHRI DAKSHINESHWARI MAA POLYFABS LIMITED,3089.0,IN0016388877,Manufacturing
SHRI HARI KRISHNA PAPERS PRIVATE LIMITED,2611.0,IN0011135401,Manufacturing
SHRI RAM FINANCE CORPORATION PRIVATE LIMITED,6021.0,IN0011008936,"Finance, Insurance, and Real Estate"
SHRIJI POLYMERS (INDIA) LIMITED,5199.0,IN0011029027,Wholesale Trade
SHRIRAM AUTOMALL INDIA LIMITED,5012.0,IN0000377413,Wholesale Trade
SHRIRAM VALUE SERVICES LIMITED,4789.0,IN0013372953,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD,5039.0,IN32216FI,Wholesale Trade
SIDDHARTH CARBOCHEM PRODUCTS LIMITED,2819.0,IN0010950908,Manufacturing
SIDDHARTH COLORCHEM PRIVATE LIMITED,2819.0,IN0011080632,Manufacturing
SIDDHI COTSPIN LIMITED,2269.0,IN0015218869,Manufacturing
SIDHAANT LIFE SCIENCES PRIVATE LIMITED,5021.0,IN0014447614,Wholesale Trade
SIEMENS LIMITED,3613.0,IN30063FI,Manufacturing
SIGMA SPICE INDUSTRIES PRIVATE LIMITED,2099.0,IN0012567485,Manufacturing
SIGNATURE INTERNATIONAL FOODS INDIA PRIVATE LIMITED,2099.0,IN0011362234,Manufacturing
SIGNET DENIM PRIVATE LIMITED,2299.0,IN0014337815,Manufacturing
SIKA INTERPLANT SYSTEMS LIMITED,8711.0,IN33710FI,Services
SIKKIM POWER TRANSMISSION LIMITED,4911.0,IN0000383584,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SIKKIM URJA LIMITED,3612.0,IN0000382463,Manufacturing
SIMRAN AGRITECH PRIVATE LIMITED,191.0,IN0007272482,Unknown
SINGAPORE INVESTCORP (INDIA) PRIVATE LIMITED,7389.0,IN0011372937,Services
SINGHAL INDUSTRIES PRIVATE LIMITED,3089.0,IN0007930197,Manufacturing
SINGHANIA & SONS PVT LTD,5199.0,IN0013544203,Wholesale Trade
SISA INFORMATION SECURITY PRIVATE LIMITED,7375.0,IN0009909844,Services
SITUSAMC INDIA PRIVATE LIMITED,7374.0,IN0006283574,Services
SIVANTA SPUNTEX PRIVATE LIMITED,2257.0,IN0015404478,Manufacturing
SIX DEE TELECOM SOLUTIONS PRIVATE LIMITED,5085.0,IN0014245368,Wholesale Trade
SKH SHEET METALS COMPONENTS PRIVATE LIMITED,5013.0,IN0013288416,Wholesale Trade
SKH Y-TEC INDIA PRIVATE LIMITED,3799.0,IN0015748647,Manufacturing
SKN .HARYANA CITY GAS DISTRIBUTION PRIVATE LIMITED,4939.0,IN0015219684,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SKS INFRA PROJECTS PRIVATE LIMITED,6531.0,IN0005959279,"Finance, Insurance, and Real Estate"
SKY ALLOYS AND POWER LIMITED,3312.0,IN0005960814,Manufacturing
SL NUTRITIONS PRIVATE LIMITED,2011.0,IN0016608022,Manufacturing
SLMI INFRAPROJECTS PRIVATE LIMITED,1799.0,IN0013443542,Construction
SMITH & NEPHEW GBS PRIVATE LIMITED,3629.0,IN0000473131,Manufacturing
SMITHS DETECTION SYSTEMS PRIVATE LIMITED,7389.0,IN0006012393,Services
SMITHS MEDICAL INDIA PRIVATE LIMITED,8099.0,IN0006012419,Services
SMS INDIA PRIVATE LIMITED,3559.0,IN0004592498,Manufacturing
SNJ DISTILLERS PRIVATE LIMITED,2085.0,IN0006030225,Manufacturing
SNJ SUGARS AND PRODUCTS LIMITED,2061.0,IN0000247295,Manufacturing
SOBHA LIMITED,6531.0,IN31487FI,"Finance, Insurance, and Real Estate"
SODIUM METAL PVT LTD,2834.0,IN0006043168,Manufacturing
SOFTWARE AG BANGALORE TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0006050857,Services
SOLAIREPRO URJA PRIVATE LIMITED,7389.0,IN0015045031,Services
SOLARIS CHEMTECH INDUSTRIES LIMITED,2819.0,IN0000227373,Manufacturing
SOLARSQUARE ENERGY PRIVATE LIMITED,4911.0,IN0014811924,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SOM DISTILLERIES AND BREWERIES LIMITED,2082.0,IN34649FI,Manufacturing
SONAI INFRASTRUCTURE PRIVATE LIMITED,1611.0,IN0006206603,Construction
SONAL PAPER AGENCIES PRIVATE LIMITED,2611.0,IN0006208534,Manufacturing
SONALI INTERNATIONAL TRADING PRIVATE LIMITED,5085.0,IN0012138596,Wholesale Trade
SONAROME PRIVATE LIMITED,2819.0,IN0006213959,Manufacturing
SONU MONU AGRO PRIVATE LIMITED,2085.0,IN0006226373,Manufacturing
SONY INDIA SOFTWARE CENTRE PRIVATE LIMITED,7371.0,IN0006227183,Services
SONY MUSIC ENTERTAINMENT INDIA PRIVATE LIMITED,7812.0,IN0006227252,Services
SOPHOS TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0002196929,Services
SOUTH CITY PROJECTS (KOLKATA) LIMITED,2611.0,IN0005697319,Manufacturing
SOUTHERN TROPICAL FOODS PRIVATE LIMITED,2051.0,IN0011878156,Manufacturing
SOWMIYA SPINNERS PRIVATE LIMITED,2281.0,IN0006082485,Manufacturing
SP SAI IT PRIVATE LIMITED,7375.0,IN0006084466,Services
SPACE MANAGEMENT SYSTEMS INDIA PRIVATE LIMITED,2434.0,IN0006088428,Manufacturing
SPANDAN DIAGNOSTIC CENTRE PRIVATE LIMITED,5131.0,IN0006095509,Wholesale Trade
SPARSH PACKAGINGS PRIVATE LIMITED,4783.0,IN0006104892,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SPARTEN GRANITO PRIVATE LIMITED,3299.0,IN0016455901,Manufacturing
SPECIALIST HEALTH SYSTEMS PRIVATE LIMITED,8062.0,IN0013222355,Services
SPECTRIS TECHNOLOGIES PRIVATE LIMITED,3672.0,IN0006115087,Manufacturing
SPECTRUM DYES AND CHEMICALS PRIVATE LIMITED,2819.0,IN0006116726,Manufacturing
SPORTKING INDIA LIMITED,2299.0,IN114631FI,Manufacturing
SPUNWEB NONWOVEN PRIVATE LIMITED,2257.0,IN0014949196,Manufacturing
SRAVAN SHIPPING SERVICES PRIVATE LIMITED,1311.0,IN0009014977,Mining
SRI DURGABHAVANI BULLIONS PRIVATE LIMITED,5999.0,IN0014241043,Retail Trade
SRI KAUVERY MEDICAL CARE (INDIA) LIMITED,8062.0,IN0013367727,Services
SRI KUMARASWAMY MINERAL EXPORTS PRIVATE LIMITED,1011.0,IN0013177719,Mining
SRI SHYAM FASHION INDIA PRIVATE LIMITED,2269.0,IN0015509334,Manufacturing
SRI VELAYUDHASWAMY SPINNING MILLS PRIVATE LIMITED,2281.0,IN0011160387,Manufacturing
SRI VENKATA SRINIVASA OILS PRIVATE LIMITED,2074.0,IN0013063944,Manufacturing
SSK EXPORTS LTD,5085.0,IN0000269628,Wholesale Trade
STALLION INDIA FLUOROCHEMICALS LIMITED,5052.0,IN0006161618,Wholesale Trade
STALLION LABORATORIES PVT LTD,2834.0,IN0006161642,Manufacturing
STANDARD CHARTERED (INDIA) MODELING AND ANALYTICS CENTRE PRIVATE LIMITED,7389.0,IN0006164359,Services
STANDARD CHARTERED GLOBAL BUSINESS SERVICES PRIVATE LIMITED,6019.0,IN0005844689,"Finance, Insurance, and Real Estate"
STATESTREET HCL SERVICES (INDIA) PRIVATE LIMITED,7375.0,IN0006250877,Services
STERICON PHARMA PRIVATE LIMITED,3827.0,IN0006260044,Manufacturing
STERLING GATED COMMUNITY PRIVATE LIMITED,1629.0,IN0006262341,Construction
STERLING PUBLISHERS PVT LTD,2731.0,IN0006264419,Manufacturing
STMICROELECTRONICS PRIVATE LIMITED,3672.0,IN0006270816,Manufacturing
STONE SAPPHIRE (INDIA) PRIVATE LIMITED,3281.0,IN0006272799,Manufacturing
STYRAX PHARMA PRIVATE LIMITED,2834.0,IN0012896205,Manufacturing
SUBAYA CONSTRUCTIONS COMPANY LIMITED,1799.0,IN0006449239,Construction
SUGEE DEVELOPERS PRIVATE LIMITED,1629.0,IN0006332319,Construction
SUGEE REALTY & DEVELOPERS (INDIA) PRIVATE LIMITED,1794.0,IN0016271855,Construction
SUMEET SYNFAB INDIA PRIVATE LIMITED,2269.0,IN0006351163,Manufacturing
SUMIL CHEMICAL INDUSTRIES PRIVATE LIMITED,2819.0,IN0006353488,Manufacturing
SUMITRA WOODCRAFT PRIVATE LIMITED,2434.0,IN0006356075,Manufacturing
SUMTOTAL SYSTEMS INDIA PRIVATE LIMITED,7371.0,IN0006378688,Services
SUN PHARMACEUTICAL INDUSTRIES LIMITED,2834.0,IN30462FI,Manufacturing
SUNDARAM ALTERNATE ASSETS LIMITED,6159.0,IN0017673447,"Finance, Insurance, and Real Estate"
SUNLEX FABRICS PRIVATE LIMITED,3089.0,IN0012779173,Manufacturing
SUPER PLASTRONICS PRIVATE LIMITED,3089.0,IN0014036438,Manufacturing
SUPER SONIC LOGISTICS PRIVATE LIMITED,4789.0,IN0009265113,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SUPERGEMS JEWELLERY MANUFACTURING PRIVATE LIMITED,3911.0,IN0014826504,Manufacturing
SUPREME AGROFOODS PRIVATE LIMITED,2099.0,IN0012991889,Manufacturing
SUPRIYA LIFESCIENCE LIMITED,2834.0,IN001576356IND,Manufacturing
SURAKSHA PHARMA PRIVATE LIMITED,2834.0,IN0009754267,Manufacturing
SURVIVAL TECHNOLOGIES LIMITED,2899.0,IN0011681288,Manufacturing
SURYA PROCESSED FOOD PRIVATE LIMITED,8111.0,IN0000383565,Services
SUTHERLAND HEALTHCARE SOLUTIONS PRIVATE LIMITED,8062.0,IN0013685456,Services
SUYOG TELEMATICS LIMITED,4899.0,IN100350FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SUZLON GLOBAL SERVICES LIMITED,3312.0,IN0009876185,Manufacturing
SVASTI MICROFINANCE PRIVATE LIMITED,6141.0,IN0006402471,"Finance, Insurance, and Real Estate"
SVG EXPORTS PRIVATE LIMITED,1411.0,IN0006387546,Mining
SVP BUILDERS (INDIA) LIMITED,7389.0,IN0006389629,Services
SVT LOGISTICS PRIVATE LIMITED,5085.0,IN0006391558,Wholesale Trade
SWAMI ASHIRWAD ENGIMECH PRIVATE LIMITED,3562.0,IN0012341659,Manufacturing
SWARNA KAMAL JEWELS (INDIA) PRIVATE LIMITED,5999.0,IN0006414412,Retail Trade
SWAROOP TECHNO COMPONENTS PRIVATE LIMITED,3559.0,IN0006420253,Manufacturing
"SWASTIKS MASALAS, PICKLES AND FOOD PRODUCTS PRIVATE LIMITED",5141.0,IN0006450567,Wholesale Trade
SYKES BUSINESS SERVICES OF INDIA PRIVATE LIMITED,7371.0,IN0006483399,Services
SYMEGA FOOD INGREDIENTS LIMITED,5141.0,IN0006494592,Wholesale Trade
SYMRISE PRIVATE LIMITED,2841.0,IN0006479817,Manufacturing
SYNERGIA LIFE SCIENCES PRIVATE LIMITED,2011.0,IN0006503512,Manufacturing
SYNERGY GREEN INDUSTRIES LIMITED,3511.0,IN108720FI,Manufacturing
SYNERGY MARITIME PRIVATE LIMITED,8742.0,IN0006506578,Services
SYNGENE INTERNATIONAL LIMITED,2834.0,IN112349FI,Manufacturing
SYNGENTA BIOSCIENCES PRIVATE LIMITED,2879.0,IN0006489834,Manufacturing
SYNOPSYS (INDIA) EDA SOFTWARE PRIVATE LIMITED,7371.0,IN0006509652,Services
SYNOPSYS (INDIA) PRIVATE LIMITED,8062.0,IN0006509685,Services
SYNTHITE EXPORTS LIMITED,5085.0,IN0006511664,Wholesale Trade
T- SYSTEMS INFORMATION AND COMMUNICATION TECHNOLOGY INDIA PRIVATE LIMITED,7375.0,IN0009490331,Services
T. K. ENGINEERING CONSORTIUM PRIVATE LIMITED,4911.0,IN0010972956,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TACO PRESTOLITE ELECTRIC PRIVATE LIMITED,3569.0,IN0015236174,Manufacturing
TAGOOR LABORATORIES PRIVATE LIMITED,2819.0,IN0005256209,Manufacturing
TAMILNADU INDUSTRIAL DEVELOPMENT CORPORATION LIMITED,6159.0,IN0008997976,"Finance, Insurance, and Real Estate"
TAQA NEYVELI POWER COMPANY PRIVATE LIMITED,4911.0,IN0006178552,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TASTY BITE EATABLES LIMITED,2038.0,IN32864FI,Manufacturing
TATA COMMUNICATIONS COLLABORATION SERVICES PRIVATE LIMITED,7375.0,IN0005053887,Services
TATVA CHINTAN PHARMA CHEM LIMITED,2834.0,IN0008919309,Manufacturing
TBO TEK LIMITED,4724.0,IN114936FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TEAM GLOBAL LOGISTICS PRIVATE LIMITED,4789.0,IN0005561534,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TEAMLEASE FOUNDATION,8299.0,IN0005563102,Services
TECHNICO AGRI SCIENCES LIMITED,191.0,IN0000253756,Unknown
TECHNIQUE CONTROL FACILITY MANAGEMENT PRIVATE LIMITED,8711.0,IN0001760788,Services
TECHNO PROCESS EQUIPMENTS (INDIA) PRIVATE LIMITED,3412.0,IN0005558263,Manufacturing
TECHNO WAXCHEM PRIVATE LIMITED,3069.0,IN0005559277,Manufacturing
TEGNA ELECTRONICS PRIVATE LIMITED,7389.0,IN0016565733,Services
TEKNI PLEX INDIA PRIVATE LIMITED,3089.0,IN0005597017,Manufacturing
TEMENOS INDIA PRIVATE LIMITED,3571.0,IN0000020799,Manufacturing
TENERITY INDIA PRIVATE LIMITED,7375.0,IN0008915093,Services
TERA SOFTWARE LIMITED,5045.0,IN32852FI,Wholesale Trade
TES-AMM (INDIA) PRIVATE LIMITED,8742.0,IN0005636327,Services
TESA TAPES (INDIA) PRIVATE LIMITED,3089.0,IN0005604673,Manufacturing
THE COTTON CORPORATION OF INDIA LIMITED,5093.0,IN0000213926,Wholesale Trade
THE DHAMRA PORT COMPANY LIMITED,1623.0,IN0000347721,Construction
THE HUTTI GOLD MINES CO LTD,8062.0,IN0000235022,Services
THE KERALA CARDAMOM PROCESSING AND MARKETING COMPANY LTD,2099.0,IN0000249901,Manufacturing
THE MANJRI STUD FARM PRIVATE LIMITED,211.0,IN0000266179,Manufacturing
THENI ANANTHAM PATTU CENTRE PRIVATE LIMITED,5131.0,IN0005679088,Wholesale Trade
THINKPALM TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0013384293,Services
THOUGHTFOCUS INFORMATION TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0010481854,Services
THOUGHTSPOT INDIA PRIVATE LIMITED,7375.0,IN0016645543,Services
THOUGHTWORKS TECHNOLOGIES (INDIA) PRIVATE LIMITED,7375.0,IN0010482493,Services
THRIVENI EARTHMOVERS PRIVATE LIMITED,4212.0,IN0010965716,"Transportation, Communications, Electric, Gas, and Sanitary Services"
THRIVENI SAINIK MINING PRIVATE LIMITED,1222.0,IN0015283339,Mining
TIMAB INDIA PRIVATE LIMITED,7389.0,IN0012187771,Services
