Name,SIC,BVD,Industry
RIVERSIDE RESORTS AND HOLIDAY HOMES PRIVATE LIMITED,6512.0,IN0006694401,"Finance, Insurance, and Real Estate"
RIYA TRAVEL AND TOURS (INDIA) PRIVATE LIMITED,4724.0,IN0006673253,"Transportation, Communications, Electric, Gas, and Sanitary Services"
RMKV FABRICS PRIVATE LIMITED,5999.0,IN0006713577,Retail Trade
RMKV SILKS PRIVATE LIMITED,5651.0,IN0006713665,Retail Trade
ROAD INFRASTRUCTURE DEVELOPMENT COMPANY OF RAJASTHAN LIMITED,1611.0,IN0006703133,Construction
ROCK & REEF DREDGING PRIVATE LIMITED,4491.0,IN0006708857,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ROCKWELL AUTOMATION INDIA PRIVATE LIMITED,3612.0,IN0005789462,Manufacturing
ROCKWELL INDUSTRIES LIMITED,3534.0,IN0006714893,Manufacturing
ROOTS AUTO PRODUCTS PRIVATE LIMITED,3694.0,IN0006780985,Manufacturing
ROYAL ARC ELECTRODES LIMITED,3612.0,IN0006894124,Manufacturing
ROYAL ORCHID HOTELS LTD.,7011.0,IN31488FI,Services
RRIL LIMITED,2299.0,IN31829FI,Manufacturing
RSM AUTOKAST PRIVATE LIMITED,3499.0,IN0000271631,Manufacturing
RUCHIRA PAPERS LIMITED,5111.0,IN33631FI,Wholesale Trade
RUCKUS WIRELESS PRIVATE LIMITED,7389.0,IN0006926975,Services
RUDIRA AQUA LIMITED,912.0,IN0006904927,Public Administration
RUDRA GLOBAL INFRA PRODUCTS LIMITED,3316.0,IN117421FI,Manufacturing
RUSHIL DECOR LTD,2436.0,IN34344FI,Manufacturing
S AND T ENGINEERS PRIVATE LIMITED,5199.0,IN0009201218,Wholesale Trade
S T P LTD,2999.0,IN0000243502,Manufacturing
S.A.N. GARMENT MANUFACTURING PRIVATE LIMITED,2269.0,IN0013678254,Manufacturing
S.B. RESHELLERS PRIVATE LIMITED,3569.0,IN0012101593,Manufacturing
S.S. SPARES WORLD PRIVATE LIMITED,5085.0,IN0013382167,Wholesale Trade
S.T. RETAIL INDIA PRIVATE LIMITED,5999.0,IN0011998162,Retail Trade
S.V. ALUEXT PROFILE PRIVATE LIMITED,3312.0,IN0014697369,Manufacturing
SAARLOHA ADVANCED MATERIALS PRIVATE LIMITED,3312.0,IN0000220024,Manufacturing
SABARMATI GAS LIMITED,4922.0,IN0012938173,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SABIC INDIA PRIVATE LIMITED,5199.0,IN0013166282,Wholesale Trade
SAFARI RETREATS PVT LTD,6531.0,IN0011092454,"Finance, Insurance, and Real Estate"
SAFE REFRIGERATIONS PRIVATE LIMITED,3631.0,IN0011833604,Manufacturing
SAFFRON LIFESTYLE TRADERS PRIVATE LIMITED,2326.0,IN0012505042,Manufacturing
SAFRAN HAL AIRCRAFT ENGINES PRIVATE LIMITED,3721.0,IN0006022785,Manufacturing
SAGARSOFT (INDIA) LIMITED,5734.0,IN35004FI,Retail Trade
SAHASRA ELECTRONICS PRIVATE LIMITED,5085.0,IN0011452386,Wholesale Trade
SAI SERVICE SPARES & ACCESSORIES PRIVATE LIMITED,2999.0,IN0000258566,Manufacturing
SAI SHIPPING COMPANY PRIVATE LIMITED,4789.0,IN0011286559,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SAIFCO HILLCREST HOTELS PRIVATE LIMITED,7021.0,IN0012710314,Services
SAINEST TUBES PRIVATE LIMITED,3499.0,IN0009600137,Manufacturing
SAINT-GOBAIN INDIA PRIVATE LIMITED,831.0,IN0000216819,Services
SAIZAR ENTERPRISE PRIVATE LIMITED,5199.0,IN0013382395,Wholesale Trade
SAKSOFT LIMITED,5734.0,IN32826FI,Retail Trade
SAKTHI'S KITCHEN PRIVATE LIMITED,5812.0,IN0013254724,Retail Trade
SALARPURIA HOUSING PRIVATE LIMITED,1629.0,IN0014081888,Construction
SALESFORCE.COM INDIA PRIVATE LIMITED,7371.0,IN0010975208,Services
SALICYLATES & CHEMICALS PRIVATE LIMITED,2819.0,IN0009817414,Manufacturing
SALZER ELECTRONICS LIMITED,3629.0,IN32512FI,Manufacturing
SAMARTH LIFESTYLE RETAILING PRIVATE LIMITED,2819.0,IN0012657514,Manufacturing
SAMHWA PAINTS INDIA PRIVATE LIMITED,2834.0,IN0015784895,Manufacturing
SAMRAT PHARMACHEM LIMITED,2834.0,IN32619FI,Manufacturing
SAMSUNG E&A INDIA PRIVATE LIMITED,7389.0,IN0005816411,Services
SANCHARY MARINE PRODUCTS AND TRANSPORTERS PRIVATE LIMITED,912.0,IN0015091388,Public Administration
SANDEN VIKAS PRECISION PARTS PRIVATE LIMITED,3799.0,IN0013262579,Manufacturing
SANGHI CARS (INDIA) PRIVATE LIMITED,5012.0,IN0012887207,Wholesale Trade
SANGHVI MOVERS LIMITED,7353.0,IN31392FI,Services
SANGUINITY REALTY PRIVATE LIMITED,1629.0,IN0011349219,Construction
SANJAY AUTOMOBILE ENGINEERS PRIVATE LIMITED,5012.0,IN0013585311,Wholesale Trade
SANNVERSE RAILTECH PRIVATE LIMITED,1629.0,IN0014338093,Construction
SANT ALUMINIUM PRIVATE LIMITED,1041.0,IN0014449291,Mining
SANT MUKTAI SUGAR & ENERGY LIMITED,2061.0,IN0014602837,Manufacturing
SANTRAM ENGINEERS PVT LTD,2711.0,IN0009838875,Manufacturing
SANVIJAY INFRASTRUCTURES PRIVATE LIMITED,7389.0,IN0002717657,Services
SAP PRINT SOLUTIONS PRIVATE LIMITED,2711.0,IN0011704569,Manufacturing
SAPPHIRE FOODS INDIA LIMITED,5812.0,IN0011718413,Retail Trade
SARAF AGENCIES PRIVATE LIMITED,3312.0,IN0000298116,Manufacturing
SARAOGI UDYOG PRIVATE LIMITED,5052.0,IN0013261736,Wholesale Trade
SAREGAMA INDIA LIMITED,4833.0,IN30717FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SARISONS SHOE TECH PRIVATE LIMITED,3021.0,IN0013677862,Manufacturing
SARITA HANDA EXPORTS PRIVATE LIMITED,2298.0,IN0013495522,Manufacturing
SARRALLE EQUIPMENT INDIA PRIVATE LIMITED,3567.0,IN0007429845,Manufacturing
SARTORIUS INDIA PRIVATE LIMITED,3569.0,IN0013452915,Manufacturing
SARVESH MULTI PLAST INDIA PRIVATE LIMITED,3089.0,IN0011150857,Manufacturing
SARVESH REFRACTORIES PRIVATE LIMITED,3299.0,IN0011106426,Manufacturing
SAT INDUSTRIES LTD,4899.0,IN34704FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SATA VIKAS INDIA PRIVATE LIMITED,3321.0,IN0013690834,Manufacturing
SATIA INDUSTRIES LIMITED,5111.0,IN117426FI,Wholesale Trade
SATRAC ENGINEERING PRIVATE LIMITED,3523.0,IN0009946033,Manufacturing
SATTUR VENKATESHWARA PAPER MILLS PRIVATE LIMITED,2611.0,IN0011888339,Manufacturing
SATYAM IRON & STEEL COMPANY PRIVATE LIMITED,3312.0,IN0009673198,Manufacturing
SAVLA CHEMICALS LIMITED,2819.0,IN0014257181,Manufacturing
SAWANSUKHA JEWELLERS PVT LTD,5021.0,IN0012919766,Wholesale Trade
SAYAJI HOTELS LTD,7011.0,IN32695FI,Services
SBL ENERGY LIMITED,2899.0,IN0000838939,Manufacturing
SCIOINSPIRE CONSULTING SERVICES (INDIA) PRIVATE LIMITED,8742.0,IN0005840414,Services
SECOND VIVEKANANDA BRIDGE TOLLWAY COMPANY PRIVATE LIMITED,1629.0,IN0005874892,Construction
SEIKO WATCH INDIA PRIVATE LIMITED,3873.0,IN0005888346,Manufacturing
SELAN EXPLORATION TECHNOLOGY LIMITED,1382.0,IN32290FI,Mining
SELEC CONTROLS PRIVATE LIMITED,3612.0,IN0005891099,Manufacturing
SELECT HOLIDAY RESORTS PRIVATE LIMITED,7021.0,IN0005891674,Services
SELVA GOLD COVERING PRIVATE LIMITED,5999.0,IN0005895586,Retail Trade
SEMAC CONSULTANTS LIMITED,5082.0,IN30653FI,Wholesale Trade
SENTISS PHARMA PRIVATE LIMITED,7389.0,IN0010041364,Services
SERVEALL LAND DEVELOPERS PRIVATE LIMITED,7389.0,IN0005914518,Services
SERVOKON SYSTEMS LIMITED,3669.0,IN0005916283,Manufacturing
SERVOTECH POWER SYSTEMS LIMITED,3648.0,IN117680FI,Manufacturing
SESHAASAI BUSINESS FORMS PVT LTD,7375.0,IN0005917537,Services
SESHASAYEE PAPER AND BOARDS LIMITED,2621.0,IN32296FI,Manufacturing
SEVEN SEAS HOSPITALITY PRIVATE LIMITED,7021.0,IN0005928782,Services
SGS TEKNIKS MANUFACTURING PRIVATE LIMITED,3648.0,IN0005942633,Manufacturing
SHANTHI GEARS LIMITED,3566.0,IN30940FI,Manufacturing
SHAPOORJI PALLONJI INFRASTRUCTURE CAPITAL COMPANY PRIVATE LIMITED,6159.0,IN0000298325,"Finance, Insurance, and Real Estate"
SHARE INDIA ALGOPLUS PRIVATE LIMITED,5085.0,IN0010468046,Wholesale Trade
SHARK SHOPFITS PRIVATE LIMITED,2434.0,IN0014000936,Manufacturing
SHARMAN SPINNING MILLS PRIVATE LIMITED,2211.0,IN0012998609,Manufacturing
SHEERAJ PROJECTS PRIVATE LIMITED,7359.0,IN0016123364,Services
SHELL APPARELS PRIVATE LIMITED,5131.0,IN0011049208,Wholesale Trade
SHETALA AGENCIES PRIVATE LIMITED,7221.0,IN0013369259,Services
SHETRUNJAY DYEING & WEAVING MILLS LIMITED,2269.0,IN0011398311,Manufacturing
SHILCHAR TECHNOLOGIES LTD,3612.0,IN33720FI,Manufacturing
SHINSUNG PETROCHEMICAL PRIVATE LIMITED,2999.0,IN0015644155,Manufacturing
SHIRAISHI CALCIUM (INDIA) PRIVATE LIMITED,5085.0,IN0012892155,Wholesale Trade
SHIRODKAR PRECI COMP PRIVATE LIMITED,3569.0,IN0014672174,Manufacturing
SHIVA AUTO CAR (INDIA) PRIVATE LIMITED,5571.0,IN0013334586,Retail Trade
SHIVA CORPORATION (INDIA) LIMITED,2083.0,IN0013300146,Manufacturing
SHIVA DISTILLERIES PRIVATE LIMITED,2085.0,IN0000219793,Manufacturing
SHIVALIK BIMETAL CONTROLS LTD,3399.0,IN31518FI,Manufacturing
SHIVAM HI-TECH STEELS PRIVATE LIMITED,3312.0,IN0011008784,Manufacturing
SHIVASHAKTI SUGARS LIMITED,2061.0,IN0009931429,Manufacturing
SHRADHA INFRAPROJECTS LIMITED,1531.0,IN496275FI,Construction
SHREE JAGANNATH CARRIERS PRIVATE LIMITED,4212.0,IN0011121182,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHREE JEWELLERS EXIMP PRIVATE LIMITED,5021.0,IN0013070301,Wholesale Trade
SHREE NAKODA ISPAT LIMITED,3312.0,IN0007108876,Manufacturing
SHREE RAM INDIA GUMS LIMITED,4911.0,IN0002510623,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHREEGLUCO BIOTECH PRIVATE LIMITED,2051.0,IN0012857344,Manufacturing
SHREEJI WOODCRAFT PRIVATE LIMITED,2434.0,IN0014281272,Manufacturing
SHRI AHIMSA NATURALS LIMITED,1411.0,IN0013207948,Mining
SHRI ANANT SYNTEX LIMITED,2211.0,IN0000263322,Manufacturing
SHRI ASHUTOSH STRUCTURES PRIVATE LIMITED,4911.0,IN0011013067,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SHRI BALAJI INDUSTRIAL PRODUCTS LIMITED,3312.0,IN0000240568,Manufacturing
SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LIMITED,2076.0,IN33796FI,Manufacturing
SHRI GURMUKHDAS CONTRACTORS PRIVATE LIMITED,1611.0,IN0011012447,Construction
SHRI KHATU SHYAM ALLOYS PRIVATE LIMITED,3312.0,IN0012571528,Manufacturing
SHRI PRABHULINGESHWAR SUGARS AND CHEMICALS LIMITED,8062.0,IN0000228214,Services
SHRIRAM HOUSING FINANCE LIMITED,6019.0,IN0013701079,"Finance, Insurance, and Real Estate"
SHV ENERGY INDIA PRIVATE LIMITED,2819.0,IN0009750531,Manufacturing
SHV ENERGY PRIVATE LIMITED,2819.0,IN0009710924,Manufacturing
SHYAM CORPORATION PRIVATE LIMITED,2269.0,IN0012458912,Manufacturing
SIARA ENGINEERING PRIVATE LIMITED,3559.0,IN0009019146,Manufacturing
SICOM LIMITED,6159.0,IN0011273775,"Finance, Insurance, and Real Estate"
SIDDHARTH GREASE & LUBES PRIVATE LIMITED,2999.0,IN0013341819,Manufacturing
SIEMENS ENERGY INDUSTRIAL TURBOMACHINERY INDIA PRIVATE LIMITED,3569.0,IN0001210846,Manufacturing
SILICONE CONCEPTS INTERNATIONAL PRIVATE LIMITED,3312.0,IN0013677394,Manufacturing
SINDHUJA MICROCREDIT PRIVATE LIMITED,6159.0,IN0017043417,"Finance, Insurance, and Real Estate"
SINGHAL POWER PRESSES PRIVATE LIMITED,3559.0,IN0011301479,Manufacturing
SINGHANIA OVERSEAS PRIVATE LIMITED,8111.0,IN0014268967,Services
SINGLA FORGING PRIVATE LIMITED,3694.0,IN0009891181,Manufacturing
SIPRA ENGINEERS PRIVATE LIMITED,3398.0,IN0011287291,Manufacturing
SITA INFORMATION NETWORKING COMPUTING (INDIA) PRIVATE LIMITED,7375.0,IN0011664105,Services
SKI PLASTOWARE PRIVATE LIMITED,3089.0,IN0005952301,Manufacturing
SKILL PROMOTERS PRIVATE LIMITED,8111.0,IN0015149974,Services
SKS FASTENERS LIMITED,3312.0,IN0005959111,Manufacturing
SKYWAY INFRAPROJECTS PRIVATE LIMITED,8711.0,IN0005981755,Services
SM NETWORKS & SOLUTIONS PRIVATE LIMITED,7375.0,IN0005992511,Services
SNAM ABRASIVES PRIVATE LIMITED,3542.0,IN0006026227,Manufacturing
SNAM ALLOYS PRIVATE LIMITED,3312.0,IN0006026213,Manufacturing
SNEHA KINETIC POWER PROJECTS PRIVATE LIMITED,4911.0,IN0006024854,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SNJ SYNTHETICS LIMITED,2611.0,IN0012897072,Manufacturing
SOBHAGYA MERCANTILE LIMITED,3541.0,IN33708FI,Manufacturing
SOLAPUR YEDESHI TOLLWAY LIMITED,1799.0,IN0011835397,Construction
SOLAR INDUSTRIES INDIA LIMITED,2892.0,IN32568FI,Manufacturing
SOLUTIA CHEMICALS INDIA PRIVATE LIMITED,2819.0,IN0006192208,Manufacturing
SONA BEVERAGES PRIVATE LIMITED,2084.0,IN0006220335,Manufacturing
SONA TEXTILES PRIVATE LIMITED,2269.0,IN0006205812,Manufacturing
SOUDAL INDIA PRIVATE LIMITED,2099.0,IN0007594325,Manufacturing
SOUND CASTINGS PVT LTD,3321.0,IN0006235751,Manufacturing
SOUTHCO (INDIA) PRIVATE LIMITED,3421.0,IN0006071746,Manufacturing
SOUTHERN PETROCHEMICAL INDUSTRIES CORPORATION LIMITED,2873.0,IN30048FI,Manufacturing
SOVA SOLAR LIMITED,7389.0,IN0006079594,Services
SOWPARNIKA PROJECTS AND INFRASTRUCTURE PRIVATE LIMITED,1629.0,IN0006082884,Construction
SPACK AUTOMOTIVES PRIVATE LIMITED,3711.0,IN0006091274,Manufacturing
SPARK MALL AND PARKING PRIVATE LIMITED,7389.0,IN0006018113,Services
SPARSH FAB TEXTILES PRIVATE LIMITED,2269.0,IN0006104334,Manufacturing
SPECIALITY RESTAURANTS LIMITED,5812.0,IN40009FI,Retail Trade
SPECTRA FOODS AND BEVERAGES PRIVATE LIMITED,2099.0,IN0006113707,Manufacturing
SPL INDUSTRIES LIMITED,2299.0,IN32540FI,Manufacturing
SPORTS AND LEISURE APPAREL LIMITED,2326.0,IN0006154518,Manufacturing
SPRAY ENGINEERING DEVICES LIMITED,3569.0,IN0006394005,Manufacturing
SPRINKLR INDIA PRIVATE LIMITED,7371.0,IN0006144874,Services
SPRNG ENERGY PRIVATE LIMITED,7389.0,IN0016353893,Services
SPS STEELS ROLLING MILLS LIMITED,3325.0,IN116475FI,Manufacturing
SPYKAR LIFESTYLES PRIVATE LIMITED,2326.0,IN0006149511,Manufacturing
SQ ENTERPRISES PRIVATE LIMITED,2834.0,IN0005991613,Manufacturing
SRC CHEMICALS PRIVATE LIMITED,1499.0,IN0009220701,Mining
SRC COMPANY INFRA PRIVATE LIMITED,4911.0,IN0013989992,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SRC PROJECTS PRIVATE LIMITED,1629.0,IN0009013063,Construction
SREE JAYAMURUGAN ALLOYS PRIVATE LIMITED,3312.0,IN0009006566,Manufacturing
SREE RAYALASEEMA HI-STRENGTH HYPO LIMITED,2869.0,IN34646FI,Manufacturing
SREELEATHERS LTD,5139.0,IN34493FI,Wholesale Trade
SRI ADITYA LOGISTICS PRIVATE LIMITED,4724.0,IN0011100896,"Transportation, Communications, Electric, Gas, and Sanitary Services"
SRI AVANTIKA CONTRACTORS (I) LIMITED,5199.0,IN0009682158,Wholesale Trade
SRI BALAJI CASTINGS PRIVATE LIMITED,5085.0,IN0014221382,Wholesale Trade
SRI LANGTA BABA STEELS PRIVATE LIMITED,5051.0,IN0012624888,Wholesale Trade
SRINIVASA FASHIONS PRIVATE LIMITED,2326.0,IN0013530447,Manufacturing
SRM HOTELS PRIVATE LIMITED,7021.0,IN0013545718,Services
SRV MEDIA PRIVATE LIMITED,8731.0,IN0013818049,Services
SS GROUP PRIVATE LIMITED,6512.0,IN0013039746,"Finance, Insurance, and Real Estate"
SS&C FINTECH SERVICES INDIA PRIVATE LIMITED,7371.0,IN0013074747,Services
STALWART PEOPLE SERVICES INDIA LIMITED,7382.0,IN0006162086,Services
STANDARD GREASES AND SPECIALITIES PRIVATE LIMITED,2999.0,IN0006165929,Manufacturing
STANLEY LIFESTYLES LIMITED,2434.0,IN0006189374,Manufacturing
STANLEY RETAIL LIMITED,5962.0,IN0006189438,Retail Trade
STAR CEMENT MEGHALAYA LIMITED,4789.0,IN0000373812,"Transportation, Communications, Electric, Gas, and Sanitary Services"
STAR DELTA TRANSFORMERS LIMITED,3612.0,IN34609FI,Manufacturing
STAR LANDCRAFT PRIVATE LIMITED,6531.0,IN0008941906,"Finance, Insurance, and Real Estate"
STAR PAPER MILLS LIMITED,2631.0,IN33012FI,Manufacturing
STEELCAST LIMITED,3324.0,IN33016FI,Manufacturing
STERLING HOLIDAY RESORTS LIMITED,4724.0,IN0000296071,"Transportation, Communications, Electric, Gas, and Sanitary Services"
STERLING META-PLAST INDIA PRIVATE LIMITED,5093.0,IN0006263773,Wholesale Trade
STERLING TOOLS LIMITED,3714.0,IN33002FI,Manufacturing
STONEX INDIA PRIVATE LIMITED,1499.0,IN0006273752,Mining
STRANGER AUDIO PRIVATE LIMITED,7911.0,IN0006276728,Services
STUTI PROCESSORS PRIVATE LIMITED,5199.0,IN0006290586,Wholesale Trade
STYLAM INDUSTRIES LTD,2672.0,IN33041FI,Manufacturing
SUARABHAKTI GOODS PRIVATE LIMITED,5085.0,IN0006447662,Wholesale Trade
SUDARSHAN PAPER & BOARD PRIVATE LIMITED,2611.0,IN0006320029,Manufacturing
SUDHAKAR PVC PRODUCTS PRIVATE LIMITED,3069.0,IN0012659844,Manufacturing
SUDISA FOUNDRY PRIVATE LIMITED,3281.0,IN0006327592,Manufacturing
SUKASO CERACOLORS PRIVATE LIMITED,3269.0,IN0006332979,Manufacturing
SULAX TECHNOLOGIES PRIVATE LIMITED,3412.0,IN0012290805,Manufacturing
SUMILON INDUSTRIES PRIVATE LIMITED,3569.0,IN0006353557,Manufacturing
SUN INFONET PRIVATE LIMITED,7375.0,IN0006384128,Services
SUN ORGANIC INDUSTRIES PRIVATE LIMITED,7389.0,IN0006369263,Services
SUN PETROCHEMICALS PRIVATE LIMITED,2879.0,IN0006369517,Manufacturing
SUNFLAG IRON & STEEL COMPANY LIMITED,3399.0,IN30862FI,Manufacturing
SUNMED HEALTH CARE PRIVATE LIMITED,7389.0,IN0016143303,Services
SUNNY MOTORS PRIVATE LIMITED,5571.0,IN0020487577,Retail Trade
SUNSTAR PRECISION FORGE LIMITED,3462.0,IN0014117526,Manufacturing
SUPER AUTO FORGE PRIVATE LIMITED,3751.0,IN0006913248,Manufacturing
SUPER AUTO INDIA LIMITED,3711.0,IN0013352729,Manufacturing
SUPER ELECTRO FILMS LIMITED,7389.0,IN0013530725,Services
SUPER ENGI-TECH PRIVATE LIMITED,3441.0,IN0012264042,Manufacturing
SUPREME GUMS PRIVATE LIMITED,2821.0,IN0012888421,Manufacturing
SUPREME NONWOVEN INDUSTRIES PRIVATE LIMITED,2269.0,IN0011281272,Manufacturing
SURENDRA ELASTOMERS PRIVATE LIMITED,2821.0,IN0014832433,Manufacturing
SURYADEV ALLOYS AND POWER PRIVATE LIMITED,3567.0,IN0000024232,Manufacturing
SUYOG ELECTRICALS LIMITED,3694.0,IN0009627171,Manufacturing
SVF ENTERTAINMENT PRIVATE LIMITED,7822.0,IN0013129568,Services
SVG FASHIONS PRIVATE LIMITED,2211.0,IN0000243777,Manufacturing
SWAJIT ENGINEERING P LTD,3569.0,IN0006399715,Manufacturing
SWARA BABY PRODUCTS PRIVATE LIMITED,3999.0,IN0016435544,Manufacturing
SWARNA TOLLWAY PRIVATE LIMITED,1611.0,IN0006415032,Construction
SWARNSRI GOLD & DIAMONDS PRIVATE LIMITED,3312.0,IN0013661028,Manufacturing
SWAROVSKI INDIA PRIVATE LIMITED,1041.0,IN0000021182,Mining
SWATCH GROUP (INDIA) PRIVATE LIMITED,7389.0,IN0000020747,Services
SWATI SWITCHGEARS (INDIA) PRIVATE LIMITED,3612.0,IN0005976052,Manufacturing
SWISS MILITARY CONSUMER GOODS LIMITED,5099.0,IN32052FI,Wholesale Trade
SWITZ INTERNATIONAL PRIVATE LIMITED,2021.0,IN0007315077,Manufacturing
SYNAPTICS INDIA PRIVATE LIMITED,7389.0,IN0005104169,Services
SYNDICATE INNOVATIONS INTERNATIONAL LIMITED,8742.0,IN0006502229,Services
SYNDICATE WIPER SYSTEMS PRIVATE LIMITED,3799.0,IN0006502749,Manufacturing
SYNECHRON TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0006502894,Services
SYNERGIES CASTINGS LIMITED,3321.0,IN0006484732,Manufacturing
SYNTHETIC PACKERS PRIVATE LIMITED,5093.0,IN0006492359,Wholesale Trade
SYRMA SGS TECHNOLOGY LIMITED,7379.0,IN110073FI,Services
SYSTEMATIC CONSCOM LIMITED,3694.0,IN0006497549,Manufacturing
T M PATEL PROCESSING PRIVATE LIMITED,3942.0,IN0009452617,Manufacturing
TACO AIR INTERNATIONAL THERMAL SYSTEMS PRIVATE LIMITED,3569.0,IN0012426037,Manufacturing
TAG INDIA PRIVATE LIMITED,2741.0,IN0005544208,Manufacturing
TAJGVK HOTELS & RESORTS LIMITED,7011.0,IN30487FI,Services
TALIB AND SHAMSI CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0005536792,Construction
TAMIL NADU NEWSPRINT AND PAPERS LIMITED,2679.0,IN30732FI,Manufacturing
TAMILNADU CEMENTS CORPORATION LIMITED,4922.0,IN0000235518,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TANKESHWARI METAL POWDER PRODUCTS PRIVATE LIMITED,1041.0,IN0008988133,Mining
TATA AUTOCOMP HENDRICKSON SUSPENSIONS PRIVATE LIMITED,3562.0,IN0005523932,Manufacturing
TATA AUTOCOMP SYSTEMS LIMITED,3711.0,IN0000214769,Manufacturing
TATA CHEMICALS LIMITED,2899.0,IN30069FI,Manufacturing
TATA CUMMINS PRIVATE LIMITED,3711.0,IN0000213931,Manufacturing
TATA FICOSA AUTOMOTIVE SYSTEMS PRIVATE LIMITED,7389.0,IN0000244521,Services
TATA MOTORS INSURANCE BROKING AND ADVISORY SERVICES LIMITED,5013.0,IN0000277918,Wholesale Trade
TATA POWER RENEWABLE ENERGY LIMITED,4911.0,IN0008921901,"Transportation, Communications, Electric, Gas, and Sanitary Services"
TATA REALTY AND INFRASTRUCTURE LIMITED,6531.0,IN0008921884,"Finance, Insurance, and Real Estate"
TATA TOYO RADIATOR LIMITED,3694.0,IN0000227943,Manufacturing
TAURAL INDIA PRIVATE LIMITED,3911.0,IN0009497796,Manufacturing
TBWA INDIA PRIVATE LIMITED,7389.0,IN0005556536,Services
TE CONNECTIVITY INDIA PRIVATE LIMITED,3694.0,IN0000400948,Manufacturing
TE CONNECTIVITY SERVICES INDIA PRIVATE LIMITED,7371.0,IN0015155832,Services
TEAM RUSTIC PRIVATE LIMITED,8742.0,IN0005562382,Services
TECHNOCRAFT CONSTRUCTION PRIVATE LIMITED,6531.0,IN0005560693,"Finance, Insurance, and Real Estate"
TECHNOTASK BUSINESS SOLUTIONS PRIVATE LIMITED,7375.0,IN0017017219,Services
TECHNOVISION AUTO COMPONENTS PRIVATE LIMITED,3694.0,IN0005566289,Manufacturing
TECNOTREE CONVERGENCE PRIVATE LIMITED,7389.0,IN0000238055,Services
TECUMSEH PRODUCTS INDIA PRIVATE LIMITED,3569.0,IN0002053232,Manufacturing
TEGH CABLES PRIVATE LIMITED,3679.0,IN0005575983,Manufacturing
TEJSWI IMPEX PRIVATE LIMITED,5085.0,IN0006745293,Wholesale Trade
TELAWNE POWER EQUIPMENTS PRIVATE LIMITED,3612.0,IN0005586183,Manufacturing
TERRA MIN RESOURCES PRIVATE LIMITED,1311.0,IN0005602222,Mining
TEXPORT SYNDICATE (INDIA) LIMITED,2326.0,IN0005610721,Manufacturing
TEXSPIN BEARINGS LTD,3561.0,IN0005610925,Manufacturing
TGV SRAAC LIMITED,2899.0,IN32482FI,Manufacturing
THAKKAR POPATLAL VELJI SALES LIMITED,5032.0,IN0000242777,Wholesale Trade
THALES DIS TECHNOLOGY INDIA PRIVATE LIMITED,7389.0,IN0014198459,Services
THE INDIAN EXPRESS PRIVATE LIMITED,2711.0,IN0000229209,Manufacturing
THE INDIAN PERFORMING RIGHT SOCIETY LIMITED,7911.0,IN0005640223,Services
THE PHOENIX MILLS LIMITED,1629.0,IN31386FI,Construction
THE RUBY MILLS LIMITED,2299.0,IN32282FI,Manufacturing
THE SIRPUR PAPER MILLS LTD,2611.0,IN30123FI,Manufacturing
THE TATA POWER COMPANY LIMITED,4911.0,IN30045FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
THE TRAVANCORE COCHIN CHEMICALS LIMITED,2299.0,IN0000240155,Manufacturing
THERMAL SYSTEMS (HYDERABAD)PRIVATE LIMITED,3694.0,IN0005130799,Manufacturing
THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LIMITED,3559.0,IN0005663038,Manufacturing
THERMAX LIMITED,3443.0,IN30163FI,Manufacturing
THIRTY SIX AUTOMOBILES PRIVATE LIMITED,5199.0,IN0011076805,Wholesale Trade
THREE BOND INDIA PRIVATE LIMITED,7389.0,IN0011000606,Services
THYSSENKRUPP ELECTRICAL STEEL INDIA PRIVATE LIMITED,3312.0,IN0010469013,Manufacturing
TI MEDICAL PRIVATE LIMITED,3841.0,IN0007528349,Manufacturing
TILAKNAGAR INDUSTRIES LTD,5813.0,IN32771FI,Retail Trade
TIPS INDUSTRIES LTD,3695.0,IN30740FI,Manufacturing
TIRUPATI BUILDINGS AND OFFICES PRIVATE LIMITED,1629.0,IN0010986707,Construction
TIRUPATI MINERALS PRIVATE LIMITED,5051.0,IN0011052987,Wholesale Trade
TITAN COMPANY LIMITED,3873.0,IN30309FI,Manufacturing
TMC TRANSFORMERS (INDIA) PRIVATE LIMITED,3559.0,IN0005687934,Manufacturing
TMF SERVICES INDIA PRIVATE LIMITED,8721.0,IN0005688243,Services
TOPLINK MOTORCAR PRIVATE LIMITED,5012.0,IN0011027528,Wholesale Trade
TOPSEL PVT LTD,5199.0,IN0011042158,Wholesale Trade
